frame,x1,y1,x2,y2,expID
2250,1234.0,779.0,1264.0,797.0,1055
1800,1242.0,753.0,1268.0,781.0,1055
1820,1355.0,580.0,1373.0,609.0,1055
2210,1191.0,537.0,1210.0,572.0,1055
1330,235.0,488.0,260.0,522.0,1055
2010,1304.0,347.0,1318.0,368.0,1055
2010,1164.0,232.0,1179.0,274.0,1055
2200,1223.0,215.0,1245.0,238.0,1055
