1.0,1027,711,34,12,worm
1.0,816,674,24,37,worm
1.0,869,655,16,41,worm
1.0,706,632,27,32,worm
1.0,795,637,38,15,worm
1.0,1393,577,14,32,worm
1.0,1362,460,31,28,worm
1.0,1125,444,31,26,worm
1.0,1029,447,29,13,worm
1.0,1404,405,31,36,worm
1.0,856,383,16,32,worm
1.0,1175,305,26,26,worm
1.0,1135,288,28,19,worm
1.0,815,280,39,25,worm
1.0,854,259,41,14,worm
2.0,1230,686,37,12,worm
2.0,1052,611,12,36,worm
2.0,1068,604,27,22,worm
2.0,875,572,27,32,worm
2.0,1062,561,16,30,worm
2.0,817,548,17,36,worm
2.0,918,531,21,30,worm
2.0,918,480,24,31,worm
2.0,1270,465,27,24,worm
2.0,1031,452,20,33,worm
2.0,825,446,21,32,worm
2.0,779,453,38,18,worm
2.0,259,430,26,25,worm
2.0,1120,354,32,18,worm
2.0,1287,309,27,29,worm
2.0,1440,276,25,32,worm
2.0,968,281,29,23,worm
2.0,1212,287,31,14,worm
2.0,1159,271,30,19,worm
3.0,726,828,33,21,worm
3.0,897,781,31,34,worm
3.0,956,784,25,25,worm
3.0,908,665,15,31,worm
3.0,1002,655,19,35,worm
3.0,1230,650,27,30,worm
3.0,1358,624,14,34,worm
3.0,1382,617,37,15,worm
3.0,1131,620,37,12,worm
3.0,1067,593,33,21,worm
3.0,901,518,24,29,worm
3.0,751,519,35,15,worm
3.0,1281,495,25,34,worm
3.0,1095,508,20,21,worm
3.0,1421,497,41,23,worm
3.0,1101,401,31,16,worm
3.0,994,373,37,15,worm
3.0,1329,359,29,28,worm
3.0,1188,260,19,34,worm
3.0,1029,267,23,23,worm
4.0,881,947,17,33,worm
4.0,834,916,22,34,worm
4.0,1074,693,25,19,worm
4.0,1179,670,36,13,worm
4.0,212,640,42,26,worm
4.0,1095,528,26,34,worm
4.0,1270,526,34,16,worm
4.0,793,489,29,32,worm
4.0,1193,486,25,19,worm
4.0,1288,460,21,30,worm
4.0,778,450,34,16,worm
4.0,1253,375,15,27,worm
4.0,856,366,16,33,worm
4.0,1311,379,17,19,worm
4.0,1188,271,19,21,worm
5.0,1020,683,15,30,worm
5.0,1155,586,23,33,worm
5.0,935,565,37,16,worm
5.0,1377,528,25,29,worm
5.0,228,460,19,38,worm
5.0,1283,471,22,27,worm
5.0,924,461,27,25,worm
5.0,984,420,17,34,worm
5.0,1007,412,31,25,worm
5.0,1290,326,16,41,worm
5.0,1382,318,22,35,worm
5.0,1024,296,20,25,worm
5.0,956,283,40,13,worm
5.0,1290,250,17,31,worm
5.0,1114,256,28,15,worm
5.0,1177,225,14,36,worm
6.0,1231,793,17,34,worm
6.0,1287,773,15,36,worm
6.0,1025,709,24,26,worm
6.0,1339,608,12,37,worm
6.0,1168,558,33,18,worm
6.0,1187,505,13,35,worm
6.0,835,448,33,27,worm
6.0,1144,433,16,33,worm
6.0,279,419,15,32,worm
6.0,1183,422,33,13,worm
6.0,952,397,29,19,worm
6.0,1305,229,16,36,worm
7.0,943,782,35,13,worm
7.0,1194,722,34,17,worm
7.0,1024,708,22,21,worm
7.0,1156,693,33,12,worm
7.0,621,670,29,19,worm
7.0,1297,659,29,23,worm
7.0,1245,641,22,30,worm
7.0,1339,601,27,29,worm
7.0,1377,527,23,29,worm
7.0,1166,498,33,19,worm
7.0,1213,480,29,19,worm
7.0,754,455,17,36,worm
7.0,1037,468,36,12,worm
7.0,237,398,15,37,worm
7.0,1135,401,20,24,worm
7.0,927,408,35,15,worm
7.0,1337,367,22,25,worm
7.0,1313,347,15,29,worm
7.0,863,357,37,19,worm
7.0,1301,329,41,13,worm
7.0,975,279,24,28,worm
7.0,1217,280,28,25,worm
8.0,1159,846,22,33,worm
8.0,1214,786,31,19,worm
8.0,1147,777,23,26,worm
8.0,1254,779,34,21,worm
8.0,1178,752,23,32,worm
8.0,1217,689,33,21,worm
8.0,1379,613,24,30,worm
8.0,1252,598,36,21,worm
8.0,1367,552,18,39,worm
8.0,1101,551,18,33,worm
8.0,912,543,18,28,worm
8.0,726,537,43,18,worm
8.0,1033,521,35,21,worm
8.0,1054,492,22,26,worm
8.0,1140,488,23,25,worm
8.0,846,396,29,22,worm
8.0,887,360,14,27,worm
8.0,1075,352,16,33,worm
8.0,1065,282,24,32,worm
8.0,1040,251,19,34,worm
8.0,1215,229,18,31,worm
9.0,1028,756,17,37,worm
9.0,1052,664,29,29,worm
9.0,696,607,47,23,worm
9.0,1208,596,24,26,worm
9.0,839,582,17,34,worm
9.0,1043,547,24,29,worm
9.0,1086,537,28,21,worm
9.0,1131,528,29,27,worm
9.0,1412,519,47,18,worm
9.0,1051,500,32,30,worm
9.0,1389,484,14,36,worm
9.0,1167,455,23,28,worm
9.0,1099,423,18,35,worm
9.0,893,347,34,13,worm
9.0,1175,264,21,38,worm
9.0,974,278,29,24,worm
9.0,1042,262,34,12,worm
9.0,773,217,16,29,worm
9.0,1104,193,39,45,worm
10.0,1062,779,23,29,worm
10.0,905,734,22,35,worm
10.0,935,693,31,17,worm
10.0,1133,674,28,22,worm
10.0,1251,555,23,24,worm
10.0,1014,537,31,19,worm
10.0,1100,505,16,33,worm
10.0,930,496,30,23,worm
10.0,821,488,26,28,worm
10.0,1037,474,22,31,worm
10.0,774,461,24,33,worm
10.0,1088,428,15,41,worm
10.0,1069,411,24,26,worm
10.0,953,383,35,14,worm
10.0,869,361,16,34,worm
10.0,840,359,22,36,worm
10.0,904,349,22,27,worm
10.0,922,325,28,21,worm
10.0,1270,267,28,30,worm
10.0,1204,270,25,18,worm
11.0,1221,812,15,33,worm
11.0,958,733,26,26,worm
11.0,1078,700,30,19,worm
11.0,1020,685,24,29,worm
11.0,928,681,32,20,worm
11.0,882,606,15,31,worm
11.0,1374,598,26,27,worm
11.0,971,521,35,15,worm
11.0,800,485,18,34,worm
11.0,1121,485,27,25,worm
11.0,822,450,18,33,worm
11.0,982,430,41,27,worm
11.0,1089,412,35,23,worm
11.0,1168,404,32,16,worm
11.0,1300,341,19,27,worm
11.0,1106,198,17,34,worm
12.0,1191,802,21,30,worm
12.0,1274,779,18,37,worm
12.0,1246,752,25,20,worm
12.0,1303,740,24,23,worm
12.0,805,724,20,35,worm
12.0,897,700,28,30,worm
12.0,1204,690,33,20,worm
12.0,1278,585,20,40,worm
12.0,1196,608,35,12,worm
12.0,767,590,38,28,worm
12.0,1420,578,29,31,worm
12.0,264,529,23,31,worm
12.0,1015,531,23,28,worm
12.0,994,480,34,23,worm
12.0,937,438,26,34,worm
12.0,1051,428,16,36,worm
12.0,1109,413,24,34,worm
12.0,1327,424,35,13,worm
12.0,1185,344,20,30,worm
12.0,1267,307,32,26,worm
12.0,1177,223,14,38,worm
13.0,1065,820,29,21,worm
13.0,959,787,24,29,worm
13.0,920,740,41,13,worm
13.0,1229,677,16,29,worm
13.0,1014,668,36,18,worm
13.0,1273,651,17,30,worm
13.0,1350,620,31,24,worm
13.0,950,608,29,19,worm
13.0,1071,560,13,43,worm
13.0,1386,526,18,58,worm
13.0,1319,560,38,14,worm
13.0,1347,512,15,29,worm
13.0,1044,502,22,28,worm
13.0,1383,468,21,40,worm
13.0,1296,461,30,23,worm
13.0,818,453,21,31,worm
13.0,1057,448,30,18,worm
13.0,922,427,19,34,worm
13.0,1336,428,24,28,worm
13.0,282,406,19,35,worm
13.0,1020,381,13,38,worm
13.0,1323,307,19,31,worm
13.0,1234,292,35,20,worm
