1.0,1088,843,32,15,worm
1.0,915,657,19,35,worm
1.0,1146,650,24,24,worm
1.0,1147,595,14,33,worm
1.0,1214,582,20,30,worm
1.0,1049,555,31,20,worm
1.0,1142,517,19,29,worm
1.0,1102,515,31,19,worm
2.0,1319,773,27,23,worm
2.0,1260,719,18,32,worm
2.0,996,667,27,29,worm
2.0,1529,637,21,35,worm
2.0,959,579,23,35,worm
2.0,1231,560,17,36,worm
2.0,1382,555,25,29,worm
2.0,1349,446,28,30,worm
2.0,1200,440,28,22,worm
2.0,642,418,27,19,worm
2.0,972,384,18,34,worm
3.0,1299,784,23,25,worm
3.0,1369,681,15,33,worm
3.0,913,673,18,32,worm
3.0,887,658,38,16,worm
3.0,1398,530,20,41,worm
3.0,1200,505,34,21,worm
3.0,1169,473,34,19,worm
3.0,1300,453,30,29,worm
3.0,1418,429,18,33,worm
3.0,917,410,24,15,worm
3.0,973,340,17,32,worm
3.0,1173,316,19,30,worm
3.0,1072,315,26,20,worm
4.0,1222,830,30,17,worm
4.0,1378,768,33,23,worm
4.0,1335,746,17,41,worm
4.0,1114,761,19,26,worm
4.0,942,755,28,31,worm
4.0,894,724,17,41,worm
4.0,1480,731,38,19,worm
4.0,1423,630,20,33,worm
4.0,1033,607,34,26,worm
4.0,1137,589,27,20,worm
4.0,1390,547,26,33,worm
4.0,904,448,17,29,worm
4.0,944,378,24,25,worm
4.0,1304,363,27,24,worm
4.0,1177,320,35,19,worm
5.0,1224,851,29,37,worm
5.0,1000,846,45,26,worm
5.0,1331,793,18,40,worm
5.0,1289,755,29,14,worm
5.0,918,719,30,20,worm
5.0,1222,713,24,19,worm
5.0,1335,676,22,23,worm
5.0,1056,634,25,19,worm
5.0,1391,579,19,33,worm
5.0,917,553,24,23,worm
5.0,1066,520,15,32,worm
5.0,1377,485,23,31,worm
5.0,1204,434,23,24,worm
5.0,863,403,43,13,worm
5.0,905,352,25,36,worm
5.0,1271,286,17,36,worm
6.0,1015,811,34,21,worm
6.0,900,755,14,38,worm
6.0,935,717,34,17,worm
6.0,1124,641,34,19,worm
6.0,1358,570,17,37,worm
6.0,1073,567,14,34,worm
6.0,1269,539,35,23,worm
6.0,1345,488,17,33,worm
6.0,1193,456,35,17,worm
6.0,925,386,25,42,worm
6.0,1134,362,20,30,worm
6.0,1181,339,19,26,worm
6.0,1209,319,20,27,worm
7.0,885,934,43,18,worm
7.0,1193,840,39,17,worm
7.0,1042,815,27,35,worm
7.0,1080,821,29,17,worm
7.0,1162,759,25,34,worm
7.0,1265,776,36,16,worm
7.0,994,740,26,26,worm
7.0,943,698,41,22,worm
7.0,1365,694,33,23,worm
7.0,926,530,22,30,worm
7.0,1406,496,42,14,worm
7.0,1095,473,30,19,worm
7.0,1094,367,36,15,worm
7.0,1279,338,20,32,worm
7.0,1129,342,27,20,worm
7.0,1107,309,31,16,worm
8.0,1358,861,38,17,worm
8.0,1101,806,23,22,worm
8.0,986,803,48,16,worm
8.0,1257,777,16,39,worm
8.0,1327,772,40,14,worm
8.0,1189,751,34,16,worm
8.0,902,708,20,40,worm
8.0,1365,663,33,49,worm
8.0,277,617,18,39,worm
8.0,1400,595,20,29,worm
8.0,1444,586,35,38,worm
8.0,1302,574,19,33,worm
8.0,1369,450,17,32,worm
8.0,1367,374,36,15,worm
8.0,1192,343,14,27,worm
8.0,1065,268,14,42,worm
9.0,1316,845,18,24,worm
9.0,1031,811,29,18,worm
9.0,1310,775,33,21,worm
9.0,1280,766,26,21,worm
9.0,950,671,19,33,worm
9.0,1128,657,26,24,worm
9.0,1295,640,42,13,worm
9.0,1239,600,17,31,worm
9.0,1111,604,37,17,worm
9.0,1448,520,34,37,worm
9.0,1235,476,30,23,worm
9.0,1030,366,33,24,worm
9.0,1280,354,20,32,worm
9.0,997,363,33,14,worm
9.0,1110,330,41,14,worm
9.0,1336,302,16,37,worm
10.0,1375,855,33,20,worm
10.0,1143,767,12,35,worm
10.0,1084,752,23,24,worm
10.0,921,709,13,41,worm
10.0,891,650,23,26,worm
10.0,1362,642,31,33,worm
10.0,1011,643,19,31,worm
10.0,1370,584,35,16,worm
10.0,1462,570,45,14,worm
10.0,1424,542,47,19,worm
10.0,1396,511,37,21,worm
10.0,1380,459,22,35,worm
10.0,1079,409,25,20,worm
10.0,1058,362,25,27,worm
10.0,1321,349,41,14,worm
10.0,1116,301,40,12,worm
10.0,1180,274,24,35,worm
11.0,1304,833,35,31,worm
11.0,1225,762,19,43,worm
11.0,1082,758,18,34,worm
11.0,937,759,21,33,worm
11.0,952,742,30,27,worm
11.0,1255,695,22,34,worm
11.0,1415,681,31,36,worm
11.0,1373,678,16,28,worm
11.0,1336,679,24,26,worm
11.0,900,659,21,34,worm
11.0,1369,647,18,34,worm
11.0,1121,616,17,32,worm
11.0,843,599,44,23,worm
11.0,1299,573,16,40,worm
11.0,1378,470,14,37,worm
11.0,1390,415,21,33,worm
11.0,938,396,17,32,worm
12.0,1233,822,33,17,worm
12.0,1068,797,28,30,worm
12.0,894,766,41,15,worm
12.0,1118,760,35,19,worm
12.0,1336,653,16,35,worm
12.0,1192,656,24,30,worm
12.0,1427,635,28,27,worm
12.0,878,510,18,41,worm
12.0,1402,486,15,51,worm
12.0,1088,516,37,15,worm
12.0,1122,499,16,23,worm
