1.0,1046,901,24,29,worm
1.0,1454,885,32,23,worm
1.0,1194,783,28,25,worm
1.0,1195,563,12,34,worm
1.0,823,554,35,19,worm
1.0,1329,454,32,26,worm
1.0,831,351,28,26,worm
1.0,1560,332,13,44,worm
1.0,1548,297,27,22,worm
1.0,1359,262,25,32,worm
1.0,1312,249,43,17,worm
1.0,1223,224,23,26,worm
1.0,1025,173,36,17,worm
1.0,1041,45,13,23,worm
1.0,1137,29,26,15,worm
2.0,897,964,13,35,worm
2.0,1051,916,29,22,worm
2.0,814,899,20,34,worm
2.0,1298,706,31,25,worm
2.0,957,517,38,20,worm
2.0,1205,482,34,17,worm
2.0,1091,463,35,28,worm
2.0,1119,378,39,13,worm
2.0,1084,338,32,25,worm
2.0,1118,300,22,37,worm
2.0,856,313,33,23,worm
2.0,984,181,42,18,worm
2.0,1186,176,33,18,worm
3.0,1363,801,14,35,worm
3.0,1277,738,21,30,worm
3.0,655,742,35,22,worm
3.0,1176,556,38,20,worm
3.0,995,360,25,28,worm
3.0,1239,349,41,20,worm
3.0,962,266,24,34,worm
3.0,1326,257,35,27,worm
3.0,893,251,28,22,worm
3.0,892,219,40,18,worm
3.0,1465,169,20,18,worm
3.0,1204,37,27,26,worm
4.0,1185,891,44,14,worm
4.0,682,734,22,29,worm
4.0,893,464,27,28,worm
4.0,862,391,33,22,worm
4.0,1568,365,32,19,worm
4.0,1232,364,38,13,worm
4.0,880,320,35,12,worm
4.0,889,286,33,21,worm
4.0,1278,279,42,24,worm
4.0,974,272,42,15,worm
4.0,1465,169,19,18,worm
4.0,1131,152,31,12,worm
5.0,828,745,31,22,worm
5.0,1096,730,35,22,worm
5.0,832,447,13,37,worm
5.0,1226,465,26,18,worm
5.0,915,379,26,27,worm
5.0,965,346,31,24,worm
5.0,1053,302,16,37,worm
5.0,1186,191,24,32,worm
5.0,1154,168,37,22,worm
6.0,976,840,31,25,worm
6.0,1226,835,32,12,worm
6.0,860,806,39,20,worm
6.0,804,712,38,17,worm
6.0,879,628,20,30,worm
6.0,1044,535,31,31,worm
6.0,944,277,40,21,worm
6.0,1178,226,32,20,worm
6.0,1012,210,31,19,worm
6.0,1409,147,18,21,worm
6.0,1234,79,24,28,worm
7.0,1517,796,15,38,worm
7.0,1330,786,30,17,worm
7.0,1214,735,35,14,worm
7.0,1587,688,14,42,worm
7.0,1421,703,25,25,worm
7.0,1274,633,39,18,worm
7.0,1579,479,54,20,worm
7.0,1158,415,32,21,worm
7.0,1004,416,36,16,worm
7.0,1362,279,31,27,worm
7.0,1310,273,23,26,worm
7.0,1214,222,33,19,worm
7.0,934,219,33,18,worm
